"No.","Time","Source","Destination","Protocol","Length","Info"
"3072","19.170778","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3073","19.170778","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3074","19.170778","104.26.14.112","192.168.1.114","QUIC","1041","Protected Payload (KP0)"
"3075","19.176031","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3076","19.233383","Technico_2e:eb:54","Broadcast","ARP","60","Who has 192.168.1.158? Tell 192.168.1.1"
"3077","19.236149","192.168.1.114","51.38.180.2","TCP","66","50272  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3078","19.269493","51.38.180.2","192.168.1.114","TCP","66","443  >  50272 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"3079","19.269542","192.168.1.114","51.38.180.2","TCP","54","50272  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"3080","19.269839","192.168.1.114","51.38.180.2","TLSv1.3","656","Client Hello"
"3081","19.298850","192.168.1.52","255.255.255.255","UDP","214","49153  >  6667 Len=172"
"3082","19.300806","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3083","19.300859","192.168.1.114","104.26.14.112","QUIC","1285","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3084","19.300878","192.168.1.114","104.26.14.112","QUIC","725","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3085","19.302989","51.38.180.2","192.168.1.114","TCP","60","443  >  50272 [ACK] Seq=1 Ack=603 Win=64128 Len=0"
"3086","19.303629","51.38.180.2","192.168.1.114","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"3087","19.303901","192.168.1.114","51.38.180.2","TLSv1.3","118","Change Cipher Spec, Application Data"
"3088","19.304010","192.168.1.114","51.38.180.2","TLSv1.3","152","Application Data"
"3089","19.304127","192.168.1.114","51.38.180.2","TLSv1.3","679","Application Data"
"3090","19.317663","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3091","19.337009","51.38.180.2","192.168.1.114","TCP","60","443  >  50272 [ACK] Seq=235 Ack=765 Win=64128 Len=0"
"3092","19.337072","51.38.180.2","192.168.1.114","TLSv1.3","341","Application Data"
"3093","19.337179","51.38.180.2","192.168.1.114","TLSv1.3","113","Application Data"
"3094","19.337207","192.168.1.114","51.38.180.2","TCP","54","50272  >  443 [ACK] Seq=1390 Ack=581 Win=262144 Len=0"
"3095","19.337372","192.168.1.114","51.38.180.2","TLSv1.3","85","Application Data"
"3096","19.337892","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"3097","19.352868","51.38.180.2","192.168.1.114","TLSv1.3","341","Application Data"
"3098","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3099","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3100","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3101","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3102","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3103","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3104","19.404566","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3105","19.404639","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3106","19.404639","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3107","19.404639","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3108","19.404870","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3109","19.406561","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3110","19.406561","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3111","19.406561","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3112","19.406669","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3113","19.406669","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3114","19.406669","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3115","19.406669","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3116","19.406669","104.26.14.112","192.168.1.114","QUIC","217","Protected Payload (KP0)"
"3117","19.407328","192.168.1.114","51.38.180.2","TCP","54","50272  >  443 [ACK] Seq=1421 Ack=868 Win=261888 Len=0"
"3118","19.407967","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3119","19.408017","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3120","19.408017","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3121","19.408017","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3122","19.408017","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3123","19.408017","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3124","19.408088","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3125","19.408088","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3126","19.408088","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3127","19.408088","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3128","19.408129","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3129","19.409990","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3130","19.409990","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3131","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3132","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3133","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3134","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3135","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3136","19.410062","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3137","19.410062","104.26.14.112","192.168.1.114","QUIC","934","Protected Payload (KP0)"
"3138","19.410081","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3139","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3140","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3141","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3142","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3143","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3144","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3145","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3146","19.411787","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3147","19.411975","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3148","19.411985","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3149","19.411985","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3150","19.413532","51.38.180.2","192.168.1.114","TCP","60","443  >  50272 [ACK] Seq=868 Ack=1421 Win=64128 Len=0"
"3151","19.413773","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3152","19.413773","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3153","19.413773","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3154","19.413773","104.26.14.112","192.168.1.114","QUIC","420","Protected Payload (KP0)"
"3155","19.413896","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3156","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3157","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3158","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3159","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3160","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3161","19.414432","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3162","19.414550","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3163","19.414550","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3164","19.414550","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3165","19.414550","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3166","19.414612","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3167","19.416458","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3168","19.416458","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3169","19.416458","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3170","19.416458","104.26.14.112","192.168.1.114","QUIC","97","Protected Payload (KP0)"
"3171","19.417054","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3172","19.417054","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3173","19.417054","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3174","19.417054","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3175","19.417054","104.26.14.112","192.168.1.114","QUIC","776","Protected Payload (KP0)"
"3176","19.417263","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3177","19.965555","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3178","19.965610","192.168.1.114","104.26.14.112","QUIC","160","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3179","19.982531","104.26.14.112","192.168.1.114","QUIC","68","Protected Payload (KP0)"
"3180","19.994540","104.26.14.112","192.168.1.114","QUIC","541","Protected Payload (KP0)"
"3181","19.999044","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3182","20.225303","20.44.10.122","192.168.1.114","TLSv1.2","472","Application Data"
"3183","20.280112","192.168.1.114","20.44.10.122","TCP","54","49575  >  443 [ACK] Seq=8780 Ack=1836 Win=1029 Len=0"
"3184","20.362196","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"3185","20.687349","192.168.1.67","224.0.0.7","UDP","240","8001  >  8001 Len=198"
"3186","20.702918","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3187","20.702962","192.168.1.114","104.26.14.112","QUIC","170","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3188","20.719924","104.26.14.112","192.168.1.114","QUIC","68","Protected Payload (KP0)"
"3189","20.733458","104.26.14.112","192.168.1.114","QUIC","1010","Protected Payload (KP0)"
"3190","20.738362","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3191","20.879757","162.159.134.234","192.168.1.114","TLSv1.2","314","Application Data"
"3192","20.934995","192.168.1.114","162.159.134.234","TCP","54","64407  >  443 [ACK] Seq=1 Ack=690 Win=1028 Len=0"
"3193","21.034436","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3194","21.034492","192.168.1.114","104.26.14.112","QUIC","1285","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3195","21.034528","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3196","21.034541","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3197","21.034554","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3198","21.034566","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3199","21.034577","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3200","21.034605","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3201","21.034640","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3202","21.034655","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3203","21.034668","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3204","21.034706","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3205","21.034717","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3206","21.034750","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3207","21.034763","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3208","21.034774","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3209","21.037857","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3210","21.037886","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3211","21.037900","192.168.1.114","104.26.14.112","QUIC","481","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3212","21.050496","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3213","21.052050","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3214","21.052184","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3215","21.052709","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3216","21.053722","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3217","21.122962","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3218","21.122962","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3219","21.122962","104.26.14.112","192.168.1.114","QUIC","80","Protected Payload (KP0)"
"3220","21.128147","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3221","21.187825","192.168.1.114","104.26.14.112","QUIC","1287","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3222","21.187952","192.168.1.114","104.26.14.112","QUIC","1285","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3223","21.187987","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3224","21.188020","192.168.1.114","104.26.14.112","QUIC","1292","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3225","21.188049","192.168.1.114","104.26.14.112","QUIC","323","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3226","21.204063","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3227","21.205537","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3228","21.402407","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"3229","21.415474","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3230","21.432542","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3231","21.634115","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3232","21.651637","104.26.14.112","192.168.1.114","QUIC","67","Protected Payload (KP0)"
"3233","21.705324","192.168.1.67","239.255.255.250","UDP","77","41791  >  15600 Len=35"
"3234","21.747404","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3235","21.747404","104.26.14.112","192.168.1.114","QUIC","415","Protected Payload (KP0)"
"3236","21.747688","104.26.14.112","192.168.1.114","QUIC","1081","Protected Payload (KP0)"
"3237","21.752725","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"3238","21.784960","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"3239","21.784960","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
